504,96
19,19,26
10,11,17,21,22,28,32,33,38,39,40,42,43,44,49,50,51,55,60,61,62,66,71,72,73,77
530,530,31
1,2,12,13,16,17,23,24,27,28,34,35,36,37,38,39,45,46,47,48,49,50,56,57,58,60,61,67,68,69,70
348,348,28
1,2,3,4,12,13,14,15,16,23,24,25,26,27,32,34,35,36,37,45,46,47,48,56,57,58,67,68
336,336,27
1,2,3,4,5,12,13,14,15,16,23,24,25,26,34,35,36,45,46,47,49,50,56,57,61,67,69
270,270,27
1,2,3,12,13,14,15,16,23,24,25,34,35,36,37,45,46,49,50,56,60,67,69,70,71,72,76
328,328,25
1,2,3,12,13,14,15,16,23,24,25,27,34,35,36,45,46,48,50,56,59,67,69,70,71
320,320,24
1,2,3,6,12,13,14,23,24,27,36,39,45,48,50,56,57,58,63,68,69,70,71,72
69,69,23
1,2,12,16,23,28,38,45,47,48,50,56,57,58,59,60,61,67,68,69,70,71,72
248,248,22
2,37,38,45,46,47,48,50,51,56,57,58,59,60,61,62,65,67,68,69,70,71
74,74,21
3,4,14,38,40,46,47,48,49,50,56,57,59,60,61,67,68,69,70,71,72
41,41,18
17,45,46,47,50,56,57,58,59,60,61,62,63,67,68,69,70,71
457,457,15
45,46,47,48,49,56,57,58,59,62,67,68,69,70,71
353,353,10
45,47,56,57,58,59,67,68,69,70
411,411,7
56,57,58,59,67,69,70
135,135,3
58,69,73
316,316,1
22
416,416,4
4,11,20,22
105,105,9
4,6,11,13,17,20,31,32,33
129,129,9
4,5,11,18,21,22,30,33,66
100,100,13
3,4,5,10,11,16,17,20,21,22,30,42,54
186,186,14
4,5,9,15,17,20,21,22,29,30,31,33,42,54
193,193,15
3,4,5,6,7,10,16,17,18,20,21,22,30,31,33
176,176,17
2,3,4,5,6,7,10,16,17,18,19,21,22,29,30,33,54
86,86,16
3,4,5,7,10,16,17,18,20,21,22,28,29,30,33,54
173,173,17
2,3,4,5,6,7,9,16,17,18,21,22,28,29,30,32,51
69,69,12
3,4,5,15,16,17,18,22,28,29,30,60
44,44,13
3,4,5,15,16,17,18,21,22,28,29,30,33
44,44,7
4,17,18,21,22,28,30
374,374,11
1,4,11,16,17,18,21,22,28,29,33
13,13,6
4,11,17,18,22,29
399,399,3
64,65,70
560,560,13
50,62,63,64,65,66,67,69,70,74,75,76,77
385,385,20
19,44,51,52,53,54,55,60,61,63,64,65,66,67,69,70,71,75,76,77
211,211,23
9,10,11,21,22,31,32,33,43,44,52,53,54,55,59,61,64,65,66,70,75,76,77
372,372,24
8,9,10,11,19,20,21,22,31,32,33,42,43,44,51,52,53,54,55,64,65,66,76,77
270,270,24
8,9,10,11,19,20,21,22,30,31,32,33,41,42,43,44,53,54,55,64,65,66,76,77
313,313,28
8,9,10,11,17,18,19,20,21,22,29,30,31,32,40,41,42,43,51,52,53,54,55,64,65,66,67,77
352,352,31
3,4,5,6,11,15,16,17,18,26,27,28,29,37,38,39,40,41,48,49,50,51,58,59,61,62,63,64,74,75,76
336,336,23
12,23,24,25,34,35,36,45,46,47,48,49,56,57,58,59,60,67,68,69,70,71,72
126,126,13
23,34,35,45,46,47,56,57,58,59,67,68,69
58,58,4
45,56,67,68
366,366,2
11,33
373,373,4
10,21,22,33
463,463,6
10,11,19,22,27,33
255,255,4
5,8,11,33
521,521,7
5,7,10,11,18,33,72
56,56,12
2,4,5,6,7,10,17,18,21,22,33,44
459,459,11
3,8,10,17,18,20,21,22,32,33,44
64,64,12
2,3,6,7,10,11,17,18,19,21,31,32
422,422,11
5,6,10,11,17,19,20,21,22,31,32
84,84,13
6,7,8,10,11,17,18,20,22,31,32,33,44
0,0,12
3,6,7,8,9,10,11,17,18,20,21,32
413,413,13
4,6,7,8,10,13,17,18,19,20,21,22,32
544,544,13
4,5,6,7,8,10,11,17,18,20,21,32,43
389,389,15
3,4,5,6,7,9,10,11,17,18,19,20,30,32,42
100,100,14
2,3,5,7,8,9,10,11,17,18,19,20,22,70
413,413,11
2,3,4,5,7,8,11,18,19,22,32
283,283,11
3,4,5,7,8,10,11,18,19,27,32
413,413,11
2,3,7,8,9,11,18,19,20,22,32
168,168,10
2,3,4,7,8,9,18,19,21,30
63,63,11
2,3,4,5,7,8,9,18,19,21,42
330,330,13
2,4,5,6,7,8,9,18,20,22,30,42,57
448,448,13
2,3,5,7,8,9,11,18,19,21,30,42,74
365,365,19
2,3,4,5,6,7,8,9,11,18,19,20,21,22,30,32,33,42,67
498,498,12
2,3,4,5,6,7,8,11,18,21,30,42
334,334,13
2,3,4,5,6,7,8,11,18,20,30,33,56
273,273,14
2,3,4,5,6,7,8,9,11,18,21,22,30,31
489,489,15
2,3,5,6,8,9,11,16,18,21,22,30,33,42,44
171,171,12
2,3,4,6,7,8,15,16,18,21,30,33
96,96,13
2,4,5,6,8,11,16,18,20,21,22,32,53
297,297,1
44
332,332,16
11,21,33,52,53,54,55,59,63,64,65,66,74,75,76,77
538,538,29
6,9,10,20,21,27,29,38,39,41,48,49,50,51,52,53,58,59,60,61,62,63,64,69,70,71,72,73,74
548,548,32
6,12,13,15,16,17,23,24,25,26,27,28,34,35,36,37,38,45,46,47,48,49,50,56,57,58,59,60,67,68,69,70
321,321,28
1,2,3,4,5,12,13,14,15,16,23,24,25,26,27,34,35,36,37,45,46,47,56,57,58,67,68,77
332,332,27
1,2,3,4,5,12,13,14,15,16,23,24,25,26,34,35,36,45,46,47,48,56,57,58,60,67,68
43,43,26
1,2,3,4,5,6,12,13,14,15,23,24,34,35,45,46,47,48,49,50,56,57,58,59,69,71
231,231,24
1,2,3,4,5,6,12,13,14,15,17,34,35,45,46,47,48,56,57,58,67,68,69,71
25,25,23
1,2,3,6,12,13,33,34,38,39,41,45,46,47,48,49,56,57,59,67,69,70,71
81,81,20
1,2,5,34,45,46,47,49,51,52,56,57,58,59,67,68,69,70,71,76
12,12,18
23,41,45,46,47,48,52,56,57,58,59,67,68,69,70,71,72,73
339,339,13
3,34,40,41,45,46,56,57,68,70,71,72,76
570,570,8
45,58,59,67,68,69,70,71
53,53,4
56,58,69,70
17,17,2
67,69
283,283,1
15
346,346,3
2,4,14
116,116,5
3,4,5,14,30
371,371,5
2,3,4,5,14
458,458,9
1,2,3,4,5,14,30,31,43
304,304,10
1,2,3,4,5,6,9,14,32,33
328,328,16
1,2,3,4,5,6,9,14,17,18,19,23,24,25,30,44
347,347,10
1,3,4,5,6,14,17,18,32,44
503,503,20
1,2,3,4,5,6,13,14,17,19,20,22,23,24,25,30,31,32,43,56
184,184,21
1,2,3,4,5,6,7,13,14,17,18,22,23,31,32,33,35,43,44,54,55
57,57,8
1,2,3,4,5,6,14,44
75,75,20
1,2,3,4,5,6,13,14,21,23,24,29,31,33,35,43,44,54,55,56
46,46,19
1,2,3,4,5,6,14,17,18,19,23,30,32,33,42,47,49,55,73
448,448,16
1,2,3,4,5,6,7,13,14,17,18,33,43,44,46,54
164,164,11
1,2,3,4,5,6,13,14,17,35,47
391,391,20
1,2,3,4,5,6,7,13,14,17,18,19,23,25,35,36,42,44,47,54
141,141,12
1,2,3,4,5,6,13,14,17,23,25,62
264,264,7
1,2,3,5,13,14,35
493,493,2
55,73
306,306,13
9,10,11,21,22,32,33,44,54,55,66,76,77
317,317,19
7,9,10,11,20,21,22,32,33,42,44,54,55,64,65,66,75,76,77
521,521,23
7,8,9,10,11,19,20,21,22,31,32,33,43,44,51,52,54,55,64,65,66,76,77
315,315,24
8,9,10,11,19,20,21,22,30,31,32,33,34,42,43,44,53,54,55,64,65,66,76,77
323,323,27
7,8,9,10,18,19,20,21,22,30,31,32,33,40,41,42,43,44,51,52,53,54,63,64,65,66,74
352,352,30
3,4,5,14,15,16,17,25,26,27,28,29,36,37,38,39,40,47,48,49,50,51,52,59,61,62,63,70,72,77
321,321,23
5,12,13,23,24,25,34,35,36,45,46,47,48,56,57,58,59,60,68,69,70,71,72
21,21,13
12,23,34,35,45,46,56,57,58,59,67,68,69
311,311,2
56,67
85,85,5
31,33,44,62,65
193,193,9
5,10,13,22,29,33,43,44,65
476,476,12
5,11,13,18,22,29,32,42,44,54,55,65
467,467,17
2,3,6,9,10,13,18,20,21,22,32,33,43,44,53,65,72
62,62,17
2,3,4,6,7,9,16,17,18,21,22,29,32,51,63,64,65
247,247,9
1,2,6,18,20,21,32,44,51
182,182,19
2,3,6,10,16,17,18,20,21,22,29,30,32,41,43,51,54,55,65
53,53,17
2,3,5,6,16,17,20,21,22,24,29,31,32,33,43,51,54
195,195,16
1,2,3,5,6,10,11,13,16,17,20,21,22,33,51,53
6,6,22
1,2,3,6,7,9,10,11,16,17,18,20,21,22,24,29,31,33,41,43,44,63
263,263,18
2,3,4,7,9,10,13,16,17,18,19,20,21,22,32,33,44,50
212,212,17
1,2,3,5,6,8,10,13,15,16,17,19,20,21,22,32,53
92,92,20
2,3,4,6,8,9,10,15,16,17,18,20,21,28,29,30,31,32,41,53
424,424,22
1,2,3,4,5,6,7,8,9,10,13,15,17,18,19,20,21,24,30,31,33,70
230,230,19
1,2,3,4,5,6,8,9,10,13,15,17,18,20,29,30,31,32,41
575,575,25
1,2,3,4,5,6,7,9,10,13,16,17,18,19,20,21,22,29,32,33,38,39,41,51,66
545,545,16
1,2,3,5,6,8,9,10,13,15,16,17,19,21,32,33
66,66,22
1,2,3,4,5,6,7,8,9,10,13,15,16,18,19,20,21,22,28,33,38,67
340,340,24
1,2,3,4,5,6,8,9,13,15,16,17,18,21,22,23,26,28,30,31,33,41,42,66
216,216,22
1,2,3,4,5,6,7,8,9,11,13,14,15,17,18,20,21,28,29,32,33,66
215,215,30
1,2,3,4,5,6,7,8,9,10,11,13,15,17,18,19,20,21,22,29,30,31,32,33,38,41,51,53,63,66
545,545,19
1,2,3,4,5,6,8,9,13,15,18,19,20,28,31,41,51,54,66
49,49,22
1,2,3,4,5,6,7,8,11,15,16,17,18,19,20,21,29,32,33,51,63,70
211,211,26
1,2,3,5,6,7,9,11,14,15,16,17,18,19,20,21,26,29,30,31,32,33,39,51,53,70
327,327,27
1,2,3,4,5,7,8,9,10,11,15,16,17,18,19,20,21,22,28,29,31,32,33,42,53,63,70
477,477,21
1,2,3,4,6,7,8,9,10,12,15,16,17,18,20,22,28,29,53,63,70
300,300,29
1,2,3,4,5,6,7,9,10,11,12,14,15,16,17,18,19,21,22,26,29,30,31,32,33,41,53,63,70
288,288,31
1,2,3,4,5,7,8,9,10,11,12,15,16,17,18,20,21,22,26,28,29,31,33,38,41,42,44,50,53,63,70
191,191,32
1,2,3,4,5,6,7,9,10,12,15,16,17,18,19,20,21,22,26,28,29,30,31,32,33,34,38,41,51,53,63,66
536,536,11
1,2,3,5,7,9,15,17,18,20,51
13,13,15
11,21,32,33,43,53,54,60,63,64,65,66,74,75,76
555,555,28
6,18,19,20,22,29,30,38,39,40,41,48,49,50,51,52,58,59,60,61,62,63,64,69,70,71,72,73
251,251,32
3,4,5,13,14,15,16,23,24,25,26,27,28,33,34,35,36,37,38,45,46,47,48,49,56,57,58,59,60,67,69,70
556,556,27
1,2,3,4,5,12,13,14,15,16,23,24,25,26,34,35,36,37,45,46,47,56,57,58,67,68,69
78,78,26
1,2,3,4,12,13,14,15,23,24,25,26,34,35,36,37,45,46,47,48,56,57,58,67,68,69
76,76,26
1,2,3,4,5,12,13,14,23,24,25,34,35,36,37,45,46,47,48,56,57,58,59,68,69,70
255,255,24
1,2,3,4,5,12,13,14,23,24,25,34,35,36,45,46,47,49,56,57,58,65,67,68
563,563,22
1,2,11,12,13,23,24,34,35,36,45,47,48,56,57,58,59,67,68,69,70,74
81,81,20
1,2,7,10,11,46,47,48,56,57,58,59,60,61,67,68,69,71,72,73
317,317,18
8,9,11,34,45,46,47,48,56,57,58,60,67,68,69,71,72,74
504,504,10
8,9,36,47,48,56,67,68,69,72
274,274,6
56,58,59,67,69,70
459,459,2
69,70
421,421,3
29,30,41
511,511,12
2,3,5,6,12,14,15,27,29,30,39,41
53,53,8
5,6,18,19,29,30,39,72
101,101,19
1,3,6,14,15,16,17,18,19,23,26,27,28,29,30,31,37,39,40
258,258,14
1,3,5,12,13,14,17,18,29,30,32,39,40,52
241,241,17
1,2,3,6,12,13,14,15,17,18,28,30,37,39,40,51,53
117,117,15
3,5,6,12,13,14,18,26,27,29,30,31,39,52,53
77,77,23
1,3,12,13,15,17,18,19,25,26,28,29,32,37,38,39,40,42,45,50,51,52,74
559,559,24
1,2,3,5,7,12,13,16,17,18,26,27,28,29,30,31,32,33,39,41,51,52,67,74
247,247,22
1,2,3,5,6,7,12,14,15,16,17,25,27,28,29,30,38,40,41,50,51,52
63,63,24
1,2,3,5,7,12,13,14,15,18,24,25,27,29,30,32,35,37,41,49,50,51,52,62
518,518,18
1,2,3,5,6,12,13,14,15,17,18,28,30,37,38,50,52,53
296,296,29
1,2,3,4,5,7,12,13,14,15,17,18,22,25,26,27,28,29,30,31,35,36,37,39,41,49,50,51,52
175,175,28
1,2,3,5,6,12,13,14,15,16,17,18,24,25,26,27,29,30,36,37,42,46,49,50,51,52,53,62
66,66,22
1,2,3,12,13,15,16,18,24,25,26,27,28,29,30,35,36,37,50,52,53,67
96,96,21
1,2,3,4,5,6,7,12,13,14,15,16,17,18,24,25,29,30,38,41,61
172,172,21
1,2,3,12,13,14,15,17,18,23,24,25,26,28,29,35,36,38,50,51,62
565,565,14
1,2,3,12,13,15,17,18,23,24,26,27,36,37
541,541,3
2,35,36
74,74,4
11,22,43,55
314,314,10
9,21,22,32,33,43,54,55,65,66
410,410,16
10,11,15,20,21,22,31,32,33,40,41,42,44,54,55,66
378,378,21
9,10,11,19,20,21,22,29,30,31,32,33,41,42,43,44,53,54,55,66,75
302,302,24
7,8,9,10,11,19,20,21,22,30,31,32,33,42,43,44,45,53,54,55,65,66,76,77
409,409,28
6,7,8,9,17,18,19,20,21,22,28,29,30,31,32,33,40,41,43,51,52,55,65,66,74,75,76,77
337,337,30
2,3,4,5,6,14,15,16,17,26,27,28,36,37,38,39,48,49,50,51,52,61,62,63,64,71,72,73,74,75
325,325,22
1,2,12,13,14,23,24,25,34,35,36,37,45,46,47,48,56,57,59,68,69,70
332,332,12
12,23,34,45,46,56,57,58,67,68,69,70
93,93,1
7
246,246,6
7,17,22,28,31,53
117,117,13
1,2,7,10,12,14,16,25,26,28,32,37,52
40,40,16
7,8,10,11,20,22,26,27,28,30,32,41,52,55,71,76
417,417,16
6,7,9,10,16,17,18,20,21,22,26,28,31,32,37,76
401,401,22
1,7,8,9,10,11,14,16,17,18,21,25,27,28,31,32,37,39,43,61,67,76
191,191,21
3,7,8,10,14,18,21,25,30,31,32,33,40,41,43,53,54,61,62,64,76
381,381,13
7,9,20,27,30,31,32,37,39,42,43,52,54
448,448,24
6,7,8,9,10,13,15,16,19,20,21,26,28,30,31,32,36,42,43,51,52,61,62,76
3,3,23
3,7,8,10,11,17,18,19,20,21,26,29,30,31,32,33,42,43,51,61,70,75,76
397,397,23
7,8,9,14,15,18,19,25,26,28,30,31,32,35,39,41,42,43,52,53,54,72,73
2,2,26
